,name,address,location,longitude,latitude,location2,location3
1510,Casulo Tapas & Grelhados,"R. Elias Garcia 134,Barcelos, Portugal","Barcelos, Portugal",-8.6112713,41.5368049,Barcelos,Barcelos
1511,Corta Mar,"Av. Marginal Cedovém 481,Apúlia, Portugal","Barcelos, Portugal",-8.7835272,41.49242128,Apúlia,Barcelos
1512,Galo Wine e Tapas,"Largo Guilherme Gomes Fernandes, Nº 115,Barcelinhos, Portugal","Barcelos, Portugal",-8.6322064,41.5123243,Barcelinhos,Barcelos
1513,Gomariz,"Av. Sobral Castelo 76,,Cervães, Portugal","Barcelos, Portugal",-8.5360739,41.5883775,Cervães,Barcelos
1514,Villa Mendo,"R. da Estela 1020,Póvoa de Varzim, Portugal","Barcelos, Portugal",-8.75571798,41.43860859,Póvoa de Varzim,Barcelos
1515,Sushi p'ra Ti!,"R. Dom Afonso Henriques 40,Cantanhede, Portugal","Cantanhede, Portugal",-8.427502,41.5488927,Cantanhede,Cantanhede
1516,Marquês de Marialva,"Largo do Romal 16,Cantanhede, Portugal","Cantanhede, Portugal",-8.4298532,40.2085091,Cantanhede,Cantanhede
1517,Epicentro,"R. António Augusto de Aguiar 108,Covilhã, Portugal","Covilhã, Portugal",-7.5040676,40.2799081,Covilhã,Covilhã
1518,Casa das Muralhas,"R. Pedro Álvares Cabral, 5,Covilhã, Portugal","Covilhã, Portugal",-7.5070078,40.2810307,Covilhã,Covilhã
1519,Montes Herminios,"6200-219,Covilhã, Portugal","Covilhã, Portugal",-7.50133657,40.28100586,Covilhã,Covilhã
1520,Hamburgueria Beirã,"R. de São Salvador 6A,Covilhã, Portugal","Covilhã, Portugal",-7.503717,40.2830157,Covilhã,Covilhã
1521,Monumental,"R. José Ramalho 109,Covilhã, Portugal","Covilhã, Portugal",-7.506025,40.278008,Covilhã,Covilhã
1522,Alkimya,"Av. Frei Heitor Pinto N 1,Covilhã, Portugal","Covilhã, Portugal",-7.5046207,40.2829946,Covilhã,Covilhã
1523,Taberna A Laranjinha,"R. Primeiro de Dezembro 10,Covilhã, Portugal","Covilhã, Portugal",-7.37803048,40.37658107,Covilhã,Covilhã
1524,Tokay exclusive,"R. 2 799,Espinho, Portugal","Espinho, Portugal",-8.64580275,41.00944,Espinho,Espinho
1525,Encher a Mula,"R. 2,Espinho, Portugal","Espinho, Portugal",-8.64581257,41.0088308,Espinho,Espinho
1526,Conde Real,"R. 62 4500,Espinho, Portugal","Espinho, Portugal",-8.633481,41.0138197,Espinho,Espinho
1527,Howard's Folly,"R. Gen. Norton de Matos,Estremoz, Portugal","Estremoz, Portugal",-7.58111625,38.8414107,Estremoz,Estremoz
1528,O Ermita,"7170-120,Redondo, Portugal","Estremoz, Portugal",-7.54800701,38.64980316,Redondo,Estremoz
1529,Primavera,"Largo Gago Coutinho 11,Vila Viçosa, Portugal","Estremoz, Portugal",-7.41996913,38.77709382,Vila Viçosa,Estremoz
1530,Legacy Winery Restaurant,"Herdade das Servas,São Bento do Ameixial, Portugal","Estremoz, Portugal",-7.65086365,38.84496307,São Bento do Ameixial,Estremoz
1531,Tasquinha do Jota,"Rua 8 de Junho 17,São Bento do Ameixial, Portugal","Estremoz, Portugal",-9.1702414,38.79841971,São Bento do Ameixial,Estremoz
1532,Videira Country,"Herdade da Videira, Orada Borba,Borba, Portugal","Estremoz, Portugal",-7.4568119,38.80329514,Borba,Estremoz
1533,Tasca Zézadas,"R. Humberto Delgado 35,São Lourenço de Mamporcão, Portugal","Estremoz, Portugal",-9.34768695,38.69810724,São Lourenço de Mamporcão,Estremoz
1534,A Cadeia Quinhentista,"Rua Rainha Santa Isabel,Estremoz, Portugal","Estremoz, Portugal",-7.59159216,38.84157076,Estremoz,Estremoz
1535,Kiosk Japonês,"Av. 10 de Junho lote E-1,Borba, Portugal","Estremoz, Portugal",-9.3363671,38.716941,Borba,Estremoz
1536,D. Carlos - Pousada de Vila Viçosa,"Terreiro do Paço,Vila Viçosa, Portugal","Estremoz, Portugal",-7.41668749,38.77740479,Vila Viçosa,Estremoz
1537,Feito ao Bife Steakhouse,"Av. Brasil 118,Figueira da Foz, Portugal",Figueira da Foz,-8.8690774,40.158808,Figueira da Foz,Figueira da Foz
1538,Mensa Ristorante,"R. Lusíadas nº14,Figueira da Foz, Portugal",Figueira da Foz,-8.848313,40.2122822,Figueira da Foz,Figueira da Foz
1539,Pateo Casino Restaurante,"R. Bernardo Lopes,Figueira da Foz, Portugal",Figueira da Foz,-8.86396538,40.14916033,Figueira da Foz,Figueira da Foz
1540,Joia,"R. Maj. Soares Correia 2,Figueira da Foz, Portugal",Figueira da Foz,-8.87711645,40.16487345,Figueira da Foz,Figueira da Foz
1541,Segreti d'Italia - Pinseria,"Tv. do Morim 3,Figueira da Foz, Portugal",Figueira da Foz,-8.8485544,40.149669,Figueira da Foz,Figueira da Foz
1542,SAND Murtinheira Beach,"R. Marecos do Sul,Figueira da Foz, Portugal",Figueira da Foz,-8.89497633,40.20866562,Figueira da Foz,Figueira da Foz
1543,Akaza Sushi ,"R. da Cerâmica 2,Figueira da Foz, Portugal",Figueira da Foz,-8.8617302,40.1607625,Figueira da Foz,Figueira da Foz
1544,Olaias,"Centro de Artes e Espetáculos, R. Abade Pedro 2,Figueira da Foz, Portugal",Figueira da Foz,-8.8597624,40.1522143,Figueira da Foz,Figueira da Foz
1545,A Cantarinha,"Travesssa da rua das Tamargueiras Nº3,Buarcos, Portugal",Figueira da Foz,-8.8813355,40.16735325,Buarcos,Figueira da Foz
1546,Restaurante Amigo,"Av. Dom João Garcia Bacelar 1649,Tocha, Portugal",Figueira da Foz,-8.75311335,40.31616895,Tocha,Figueira da Foz
1547,Pé na Areia,"Av. Brasil,Buarcos, Portugal",Figueira da Foz,-8.87012894,40.15971546,Buarcos,Figueira da Foz
1548,Pizzaria Luzzo Figueira da Foz,"R. Cândido dos Reis n42, Bairro Novo,Figueira da Foz, Portugal",Figueira da Foz,-8.8645111,40.14991285,Figueira da Foz,Figueira da Foz
1549,Restaurante Hermínia,"Av. da Liberdade 123,Fundão, Portugal","Fundão, Portugal",-9.1657115,38.6259137,Fundão,Fundão
1550,O Alambique,"Tv. da Estrada Nacional 18,Fundão, Portugal","Fundão, Portugal",-7.6212106,40.1316691,Fundão,Fundão
1551,Casa das Muralhas,"R. Pedro Álvares Cabral, 5,Covilhã, Portugal","Fundão, Portugal",-7.5070078,40.2810307,Covilhã,Fundão
1552,Epicentro,"R. António Augusto de Aguiar 108,Covilhã, Portugal","Fundão, Portugal",-7.5040676,40.2799081,Covilhã,Fundão
1553,Restaurante Casa Cunha Leal,"R. Eng. Cunha Leal 1,Alcaide, Portugal","Fundão, Portugal",-9.11121657,38.75389044,Alcaide,Fundão
1554,Pousada da Serra da Estrela,"Estrada Nacional 339 - Penhas da Saúde,Covilhã, Portugal","Fundão, Portugal",-7.65000914,40.3983488,Covilhã,Fundão
1555,Hamburgueria Beirã,"R. de São Salvador 6A,Covilhã, Portugal","Fundão, Portugal",-7.503717,40.2830157,Covilhã,Fundão
1556,Taberna A Laranjinha,"R. Primeiro de Dezembro 10,Covilhã, Portugal","Fundão, Portugal",-7.37803048,40.37658107,Covilhã,Fundão
1557,G-Treze Restaurante,"Alameda da Europa - Edifício Atlântico - Lote 3 - Loja A,Covilhã, Portugal","Fundão, Portugal",-7.49916954,40.27301541,Covilhã,Fundão
1558,Tomás,"Rua General Humberto Delgado Nº64, Canhoso,Covilhã, Portugal","Fundão, Portugal",-7.4815111,40.2943364,Covilhã,Fundão
1559,Montes Herminios,"6200-219,Covilhã, Portugal","Fundão, Portugal",-7.50133657,40.28100586,Covilhã,Fundão
1560,Restaurante Medieval,"6200-324,Covilhã, Portugal","Fundão, Portugal",-7.50326014,40.28264999,Covilhã,Fundão
1561,Alkimya,"Av. Frei Heitor Pinto N 1,Covilhã, Portugal","Fundão, Portugal",-7.5046207,40.2829946,Covilhã,Fundão
1562,Monreal,"6200-305,  Estrada Nacional 230, Meia Légua nº48,Covilhã, Portugal","Fundão, Portugal",-7.5124415,40.2661648,Covilhã,Fundão
1563,Monumental,"R. José Ramalho 109,Covilhã, Portugal","Fundão, Portugal",-7.506025,40.278008,Covilhã,Fundão
1564,Francesinhas & Companhia,"Av. Frei Heitor Pinto 22,Covilhã, Portugal","Fundão, Portugal",-7.508451,40.2854444,Covilhã,Fundão
1565,OllhÁ Brasa,"R. do Sr. dos Emigrantes,Valverde, Portugal","Fundão, Portugal",-8.71952421,41.66372607,Valverde,Fundão
1566,Amu Te,"Praça de São Tiago 14,Guimarães, Portugal","Guimarães, Portugal",-8.2928644,41.4436407,Guimarães,Guimarães
1567,Pizzaria Orfeu,"Av. Sociedade Musical de Pevidém 518,Guimarães, Portugal","Guimarães, Portugal",-8.35322837,41.42289224,Guimarães,Guimarães
1568,Norma,"R. Dr. José Sampaio 35,Guimarães, Portugal","Guimarães, Portugal",-8.29038657,41.44264633,Guimarães,Guimarães
1569,Hotel de Guimarães - Restaurante Dª Maria,"R. Eduardo Manuel de Almeida,Guimarães, Portugal","Guimarães, Portugal",-8.29614765,41.43574052,Guimarães,Guimarães
1570,Flower Eat,"Rua Padre João Moreira Leite,Prazins (Santa Eufémia), Portugal","Guimarães, Portugal",-8.31523645,41.48830955,Prazins (Santa Eufémia),Guimarães
1571,Hool Restaurante,"Rua de Santa Maria, Largo da Oliveira 14,Guimarães, Portugal","Guimarães, Portugal",-8.3311299,41.3949583,Guimarães,Guimarães
1572,Pizzaria Luzzo Guimarães,"Largo do Toural 82,Guimarães, Portugal","Guimarães, Portugal",-8.2959414,41.44205665,Guimarães,Guimarães
1573,Soul Street Burger,"Alameda de São Dâmaso 107,Guimarães, Portugal","Guimarães, Portugal",-8.2926804,41.4418581,Guimarães,Guimarães
1574,Iguarias do Castelo,"Praceta Dr Francisco Sá Carneiro BL14 N, 11,Guimarães, Portugal","Guimarães, Portugal",-8.5621442,40.9248401,Guimarães,Guimarães
1575,Vira Bar,"R. do Bom Viver, 26,Guimarães, Portugal","Guimarães, Portugal",-8.27826472,41.389717,Guimarães,Guimarães
1576,Paparico's Restaurante,"Av. Dom João IV 612G,Guimarães, Portugal","Guimarães, Portugal",-8.2919455,41.436596,Guimarães,Guimarães
1577,Casa Amarela,"R. de Donães 16,Guimarães, Portugal","Guimarães, Portugal",-8.29312758,41.44248121,Guimarães,Guimarães
